idade,profissao,estadoCivil,formacao,default,renda,Residencia,emprestimo,contato,dia,mes,duracao,companhia,pdias,antecedentec,saques,deposito
53,técnico,casado,secundário,não,480,não,no,desconhecido,6,jun,648,2,-1,0,desconhecido,sim
29,engravatado,solteiro,primário,não,213,sim,não,desconhecido,6,jun,2653,3,-1,0,desconhecido,sim
35,gerente,solteiro,terciário,não,68,não,no,desconhecido,6,jun,1085,1,-1,0,desconhecido,sim
28,engravatado,casado,secundário,não,2788,sim,não,desconhecido,6,jun,369,2,-1,0,desconhecido,sim
55,engravatado,casado,desconhecido,não,7561,não,no,desconhecido,6,jun,685,3,-1,0,desconhecido,sim
49,gerente,divorciado,secundário,não,-46,sim,não,desconhecido,9,jun,1055,10,-1,0,desconhecido,sim
50,serviços,casado,secundário,não,1595,não,no,desconhecido,9,jun,882,1,-1,0,desconhecido,sim
43,gerente,solteiro,terciário,não,1046,não,no,desconhecido,9,jun,901,1,-1,0,desconhecido,sim
58,empresario,divorciado,terciário,não,1382,não,no,desconhecido,9,jun,700,1,-1,0,desconhecido,sim
38,técnico,casado,primário,não,217,sim,não,desconhecido,9,jun,491,6,-1,0,desconhecido,sim
48,engravatado,divorciado,primário,não,183,não,no,desconhecido,9,jun,940,1,-1,0,desconhecido,sim
59,gerente,casado,secundário,não,1321,não,no,desconhecido,9,jun,3881,3,-1,0,desconhecido,sim
58,engravatado,casado,secundário,não,25,não,no,desconhecido,9,jun,486,3,-1,0,desconhecido,sim
36,empresario,solteiro,terciário,não,4844,não,no,desconhecido,9,jun,1137,3,-1,0,desconhecido,sim
42,empreendedor,casado,terciário,não,5345,não,no,desconhecido,11,jun,878,3,-1,0,desconhecido,sim
41,administrador,solteiro,secundário,não,812,não,sim,desconhecido,11,jun,583,4,-1,0,desconhecido,sim
42,administrador,casado,secundário,não,105,não,no,desconhecido,11,jun,1159,4,-1,0,desconhecido,sim
39,gerente,casado,terciário,não,-190,não,sim,desconhecido,11,jun,893,8,-1,0,desconhecido,sim
57,housemaid,casado,primário,não,625,não,sim,desconhecido,11,jun,867,1,-1,0,desconhecido,sim
52,aposentado,casado,desconhecido,não,293,não,no,desconhecido,11,jun,706,1,-1,0,desconhecido,sim
59,aposentado,casado,desconhecido,não,1033,não,no,desconhecido,11,jun,1199,1,-1,0,desconhecido,sim
56,engravatado,casado,secundário,não,1210,não,no,desconhecido,11,jun,935,1,-1,0,desconhecido,sim
49,gerente,casado,terciário,não,64,não,no,desconhecido,11,jun,586,1,-1,0,desconhecido,sim
35,engravatado,divorciado,desconhecido,não,164,não,no,desconhecido,11,jun,967,2,-1,0,desconhecido,sim
36,unemployed,casado,secundário,não,1766,não,no,desconhecido,11,jun,595,2,-1,0,desconhecido,sim
40,administrador,solteiro,terciário,não,1248,não,no,desconhecido,11,jun,1290,2,-1,0,desconhecido,sim
55,engravatado,casado,secundário,não,0,não,no,desconhecido,12,jun,614,2,-1,0,desconhecido,sim
58,administrador,casado,secundário,não,826,não,no,desconhecido,12,jun,885,1,-1,0,desconhecido,sim
39,empresario,casado,terciário,não,2630,não,no,desconhecido,12,jun,651,5,-1,0,desconhecido,sim
47,housemaid,solteiro,terciário,não,3727,não,no,desconhecido,12,jun,993,6,-1,0,desconhecido,sim
40,gerente,casado,secundário,não,406,sim,não,desconhecido,12,jun,577,2,-1,0,desconhecido,sim
35,engravatado,casado,terciário,não,2999,não,no,desconhecido,12,jun,1141,6,-1,0,desconhecido,sim
48,engravatado,casado,secundário,não,1000,sim,não,desconhecido,12,jun,1268,2,-1,0,desconhecido,sim
48,gerente,divorciado,terciário,não,503,não,sim,desconhecido,12,jun,1243,7,-1,0,desconhecido,sim
24,engravatado,solteiro,secundário,sim,-203,sim,não,desconhecido,12,jun,465,3,-1,0,desconhecido,sim
49,engravatado,casado,primário,não,361,sim,não,desconhecido,16,jun,513,2,-1,0,desconhecido,sim
36,engravatado,casado,secundário,não,274,sim,não,desconhecido,16,jun,686,11,-1,0,desconhecido,sim
52,aposentado,divorciado,terciário,não,3687,sim,sim,desconhecido,16,jun,741,4,-1,0,desconhecido,sim
42,empreendedor,solteiro,desconhecido,não,323,não,no,desconhecido,16,jun,617,1,-1,0,desconhecido,sim
36,serviços,casado,secundário,não,981,não,no,desconhecido,16,jun,1093,1,-1,0,desconhecido,sim
36,engravatado,divorciado,secundário,não,638,sim,não,desconhecido,16,jun,1395,2,-1,0,desconhecido,sim
48,unemployed,solteiro,terciário,não,3229,não,no,desconhecido,16,jun,1089,1,-1,0,desconhecido,sim
51,gerente,solteiro,secundário,não,1610,sim,não,desconhecido,16,jun,1248,3,-1,0,desconhecido,sim
51,engravatado,casado,secundário,não,33,não,sim,desconhecido,16,jun,721,3,-1,0,desconhecido,sim
46,técnico,casado,secundário,não,536,sim,não,desconhecido,16,jun,750,2,-1,0,desconhecido,sim
37,gerente,casado,terciário,não,0,não,no,desconhecido,16,jun,637,6,-1,0,desconhecido,sim
36,empreendedor,casado,terciário,não,3057,não,no,desconhecido,16,jun,2769,4,-1,0,desconhecido,sim
47,gerente,casado,secundário,não,2892,não,no,desconhecido,17,jun,556,1,-1,0,desconhecido,sim
40,técnico,divorciado,terciário,não,0,não,no,desconhecido,17,jun,522,1,-1,0,desconhecido,sim
38,student,solteiro,terciário,não,3316,não,no,desconhecido,17,jun,1345,3,-1,0,desconhecido,sim
40,gerente,casado,secundário,não,106,não,no,desconhecido,17,jun,676,2,-1,0,desconhecido,sim
39,engravatado,casado,primário,não,2303,sim,não,desconhecido,17,jun,775,3,-1,0,desconhecido,sim
60,gerente,casado,terciário,não,3301,não,no,desconhecido,17,jun,2621,3,-1,0,desconhecido,sim
39,empresario,solteiro,terciário,não,426,não,no,desconhecido,18,jun,1029,1,-1,0,desconhecido,sim
51,serviços,divorciado,secundário,não,9,não,no,desconhecido,18,jun,371,2,-1,0,desconhecido,sim
27,administrador,casado,secundário,não,-97,sim,não,desconhecido,18,jun,1528,2,-1,0,desconhecido,sim
41,gerente,solteiro,terciário,não,11008,não,no,desconhecido,18,jun,1540,1,-1,0,desconhecido,sim
42,engravatado,solteiro,primário,não,4930,não,no,desconhecido,18,jun,973,1,-1,0,desconhecido,sim
41,empreendedor,casado,secundário,não,707,não,no,desconhecido,18,jun,707,1,-1,0,desconhecido,sim
33,técnico,casado,secundário,não,4,sim,sim,desconhecido,18,jun,625,2,-1,0,desconhecido,sim
46,administrador,casado,secundário,não,126,não,no,desconhecido,18,jun,1255,1,-1,0,desconhecido,sim
31,engravatado,casado,secundário,não,671,sim,não,desconhecido,18,jun,704,4,-1,0,desconhecido,sim
41,engravatado,casado,primário,não,219,não,sim,desconhecido,18,jun,1574,3,-1,0,desconhecido,sim
41,engravatado,divorciado,secundário,não,3622,não,no,desconhecido,19,jun,1135,4,-1,0,desconhecido,sim
55,aposentado,divorciado,secundário,não,1580,não,sim,desconhecido,19,jun,1007,1,-1,0,desconhecido,sim
53,técnico,casado,secundário,não,1319,não,no,desconhecido,19,jun,1318,3,-1,0,desconhecido,sim
55,housemaid,casado,primário,não,2152,não,no,desconhecido,19,jun,922,2,-1,0,desconhecido,sim
39,serviços,casado,secundário,não,2843,sim,não,desconhecido,19,jun,585,1,-1,0,desconhecido,sim
40,empreendedor,casado,terciário,sim,0,não,no,desconhecido,19,jun,952,4,-1,0,desconhecido,sim
59,aposentado,casado,primário,não,1115,não,no,desconhecido,19,jun,834,1,-1,0,desconhecido,sim
42,engravatado,solteiro,secundário,não,625,não,no,desconhecido,19,jun,651,3,-1,0,desconhecido,sim
41,engravatado,casado,primário,não,246,não,no,desconhecido,19,jun,683,3,-1,0,desconhecido,sim
27,engravatado,casado,secundário,não,61,sim,não,desconhecido,19,jun,1012,1,-1,0,desconhecido,sim
25,engravatado,solteiro,secundário,não,-191,sim,não,desconhecido,19,jun,958,7,-1,0,desconhecido,sim
43,unemployed,casado,primário,não,519,não,no,desconhecido,20,jun,973,2,-1,0,desconhecido,sim
44,serviços,casado,secundário,não,522,não,sim,desconhecido,20,jun,911,1,-1,0,desconhecido,sim
26,engravatado,solteiro,secundário,não,-46,sim,não,desconhecido,20,jun,382,7,-1,0,desconhecido,sim
52,aposentado,casado,terciário,não,2269,não,no,desconhecido,20,jun,1210,1,-1,0,desconhecido,sim
54,serviços,casado,desconhecido,não,386,não,sim,desconhecido,20,jun,838,1,-1,0,desconhecido,sim
56,gerente,casado,terciário,não,0,não,sim,desconhecido,20,jun,422,1,-1,0,desconhecido,sim
57,gerente,casado,terciário,não,9103,não,sim,desconhecido,20,jun,1098,2,-1,0,desconhecido,sim
29,engravatado,solteiro,secundário,não,908,sim,não,desconhecido,20,jun,1663,1,-1,0,desconhecido,sim
47,técnico,casado,terciário,não,1694,não,sim,desconhecido,20,jun,560,3,-1,0,desconhecido,sim
57,gerente,casado,terciário,não,-92,sim,sim,desconhecido,20,jun,1617,1,-1,0,desconhecido,sim
40,engravatado,casado,secundário,não,188,sim,sim,desconhecido,20,jun,570,2,-1,0,desconhecido,sim
46,serviços,divorciado,secundário,não,0,não,no,desconhecido,20,jun,1023,3,-1,0,desconhecido,sim
43,engravatado,solteiro,secundário,não,740,sim,não,desconhecido,20,jun,585,2,-1,0,desconhecido,sim
45,gerente,casado,terciário,não,655,não,no,desconhecido,20,jun,693,3,-1,0,desconhecido,sim
24,gerente,casado,secundário,não,867,sim,não,desconhecido,20,jun,546,10,-1,0,desconhecido,sim
40,engravatado,casado,secundário,não,1009,sim,sim,desconhecido,20,jun,1036,5,-1,0,desconhecido,sim
38,serviços,divorciado,desconhecido,não,6360,não,no,desconhecido,20,jun,1409,2,-1,0,desconhecido,sim
36,unemployed,casado,terciário,não,4145,não,no,desconhecido,20,jun,988,4,-1,0,desconhecido,sim
27,engravatado,solteiro,secundário,sim,-27,não,no,desconhecido,23,jun,498,2,-1,0,desconhecido,sim
26,administrador,solteiro,primário,não,-122,sim,não,desconhecido,23,jun,670,3,-1,0,desconhecido,sim
43,gerente,casado,terciário,não,149,sim,não,desconhecido,23,jun,662,2,-1,0,desconhecido,sim
25,engravatado,solteiro,primário,não,52,sim,não,desconhecido,24,jun,528,2,-1,0,desconhecido,sim
27,engravatado,casado,terciário,não,335,sim,não,desconhecido,26,jun,519,3,-1,0,desconhecido,sim
30,técnico,casado,terciário,não,526,sim,sim,desconhecido,26,jun,677,3,-1,0,desconhecido,sim
28,administrador,solteiro,secundário,não,-7,não,sim,desconhecido,26,jun,3183,2,-1,0,desconhecido,sim
27,engravatado,casado,primário,não,-413,não,sim,desconhecido,27,jun,422,6,-1,0,desconhecido,sim
32,administrador,divorciado,secundário,não,-241,não,sim,desconhecido,27,jun,856,2,-1,0,desconhecido,sim
41,engravatado,solteiro,secundário,não,75,sim,não,desconhecido,1,jul,479,9,-1,0,desconhecido,sim
37,técnico,solteiro,terciário,não,0,não,no,desconhecido,1,jul,1135,2,-1,0,desconhecido,sim
27,técnico,solteiro,secundário,não,158,não,no,desconhecido,1,jul,650,2,-1,0,desconhecido,sim
29,serviços,solteiro,secundário,não,84,não,sim,desconhecido,3,jul,587,3,-1,0,desconhecido,sim
33,serviços,casado,secundário,não,114,não,sim,desconhecido,3,jul,676,1,-1,0,desconhecido,sim
36,técnico,casado,primário,não,0,não,no,desconhecido,4,jul,584,1,-1,0,desconhecido,sim
28,engravatado,solteiro,secundário,não,-127,sim,não,cellular,4,jul,1044,3,-1,0,desconhecido,sim
55,engravatado,casado,secundário,não,49,sim,não,cellular,7,jul,494,4,-1,0,desconhecido,sim
51,técnico,casado,secundário,não,216,não,no,cellular,7,jul,615,2,-1,0,desconhecido,sim
39,técnico,solteiro,secundário,não,506,sim,não,cellular,7,jul,718,2,-1,0,desconhecido,sim
42,engravatado,divorciado,primário,não,213,sim,não,cellular,7,jul,434,3,-1,0,desconhecido,sim
33,serviços,solteiro,secundário,não,170,não,no,cellular,7,jul,782,1,-1,0,desconhecido,sim
36,empreendedor,divorciado,terciário,não,776,não,sim,cellular,7,jul,722,3,-1,0,desconhecido,sim
45,técnico,casado,secundário,não,879,não,no,cellular,7,jul,621,2,-1,0,desconhecido,sim
37,empresario,casado,secundário,não,1633,não,no,cellular,7,jul,629,2,-1,0,desconhecido,sim
46,unemployed,casado,secundário,não,926,não,no,cellular,7,jul,385,5,-1,0,desconhecido,sim
32,empresario,solteiro,terciário,não,2559,não,no,cellular,7,jul,889,1,-1,0,desconhecido,sim
28,técnico,solteiro,secundário,não,909,não,sim,cellular,7,jul,532,1,-1,0,desconhecido,sim
45,administrador,divorciado,secundário,não,-176,não,sim,cellular,7,jul,574,1,-1,0,desconhecido,sim
41,engravatado,solteiro,secundário,sim,1085,sim,sim,cellular,7,jul,599,1,-1,0,desconhecido,sim
59,engravatado,divorciado,primário,não,1265,não,sim,cellular,7,jul,849,1,-1,0,desconhecido,sim
47,técnico,solteiro,secundário,não,-239,sim,sim,cellular,7,jul,973,3,-1,0,desconhecido,sim
31,engravatado,solteiro,secundário,não,726,não,no,cellular,7,jul,719,2,-1,0,desconhecido,sim
31,gerente,solteiro,terciário,não,296,não,sim,cellular,8,jul,509,4,-1,0,desconhecido,sim
33,empreendedor,casado,secundário,não,-627,sim,sim,cellular,8,jul,740,1,-1,0,desconhecido,sim
52,empreendedor,casado,terciário,sim,-468,não,no,cellular,8,jul,534,1,-1,0,desconhecido,sim
26,empresario,solteiro,secundário,não,551,não,no,cellular,8,jul,531,1,-1,0,desconhecido,sim
25,técnico,solteiro,secundário,não,0,não,sim,cellular,8,jul,634,1,-1,0,desconhecido,sim
25,engravatado,casado,secundário,não,101,não,sim,cellular,8,jul,460,3,-1,0,desconhecido,sim
28,engravatado,solteiro,secundário,não,517,não,sim,cellular,8,jul,681,1,-1,0,desconhecido,sim
33,empreendedor,divorciado,terciário,não,37,não,sim,cellular,8,jul,1082,1,-1,0,desconhecido,sim
45,gerente,divorciado,terciário,não,854,não,sim,cellular,8,jul,730,1,-1,0,desconhecido,sim
36,serviços,casado,secundário,não,30,não,sim,cellular,8,jul,716,5,-1,0,desconhecido,sim
26,engravatado,solteiro,secundário,sim,81,não,sim,cellular,8,jul,803,2,-1,0,desconhecido,sim
38,técnico,casado,secundário,não,0,não,no,cellular,8,jul,635,1,-1,0,desconhecido,sim
56,engravatado,solteiro,secundário,não,663,não,sim,cellular,8,jul,819,3,-1,0,desconhecido,sim
26,administrador,solteiro,secundário,não,102,não,sim,cellular,8,jul,658,2,-1,0,desconhecido,sim
26,técnico,casado,secundário,não,370,não,sim,cellular,8,jul,1061,4,-1,0,desconhecido,sim
25,engravatado,solteiro,secundário,não,189,não,sim,cellular,8,jul,687,2,-1,0,desconhecido,sim
26,unemployed,solteiro,secundário,não,111,não,no,cellular,9,jul,537,1,-1,0,desconhecido,sim
40,engravatado,casado,primário,não,665,sim,não,cellular,9,jul,781,1,-1,0,desconhecido,sim
37,administrador,casado,primário,não,214,sim,não,cellular,9,jul,645,1,-1,0,desconhecido,sim
43,engravatado,solteiro,primário,não,0,não,no,cellular,9,jul,1242,1,-1,0,desconhecido,sim
41,serviços,divorciado,terciário,não,1583,sim,não,cellular,9,jul,662,1,-1,0,desconhecido,sim
49,engravatado,casado,secundário,não,0,não,sim,cellular,9,jul,625,1,-1,0,desconhecido,sim
29,administrador,divorciado,terciário,sim,0,não,sim,cellular,9,jul,426,3,-1,0,desconhecido,sim
39,serviços,divorciado,secundário,não,687,sim,não,cellular,9,jul,869,1,-1,0,desconhecido,sim
38,gerente,casado,terciário,sim,327,sim,sim,cellular,9,jul,556,5,-1,0,desconhecido,sim
26,técnico,casado,secundário,não,-119,não,sim,cellular,9,jul,359,5,-1,0,desconhecido,sim
32,gerente,casado,terciário,não,794,sim,sim,cellular,9,jul,1014,1,-1,0,desconhecido,sim
33,engravatado,casado,primário,não,-191,sim,sim,cellular,9,jul,1290,4,-1,0,desconhecido,sim
31,gerente,solteiro,terciário,não,409,não,sim,cellular,9,jul,564,5,-1,0,desconhecido,sim
49,engravatado,casado,primário,não,3,não,sim,cellular,9,jul,1439,6,-1,0,desconhecido,sim
27,unemployed,solteiro,primário,não,9,não,sim,cellular,9,jul,919,2,-1,0,desconhecido,sim
30,engravatado,solteiro,secundário,não,155,sim,sim,cellular,9,jul,1426,3,-1,0,desconhecido,sim
35,engravatado,casado,secundário,não,1330,não,no,cellular,10,jul,901,1,-1,0,desconhecido,sim
26,engravatado,solteiro,secundário,não,-29,sim,não,cellular,10,jul,998,4,-1,0,desconhecido,sim
45,empreendedor,casado,desconhecido,não,3133,sim,sim,cellular,10,jul,804,1,-1,0,desconhecido,sim
34,administrador,casado,secundário,não,-33,sim,sim,cellular,10,jul,961,1,-1,0,desconhecido,sim
28,administrador,solteiro,secundário,não,-170,não,sim,cellular,10,jul,720,2,-1,0,desconhecido,sim
25,engravatado,solteiro,secundário,não,1243,não,sim,cellular,10,jul,1341,7,-1,0,desconhecido,sim
30,engravatado,solteiro,secundário,não,1598,sim,não,cellular,10,jul,634,1,-1,0,desconhecido,sim
30,serviços,casado,secundário,não,5,não,sim,cellular,10,jul,829,5,-1,0,desconhecido,sim
47,serviços,casado,secundário,não,367,sim,não,cellular,10,jul,476,4,-1,0,desconhecido,sim
57,administrador,divorciado,secundário,não,658,não,no,cellular,10,jul,724,1,-1,0,desconhecido,sim
38,gerente,casado,terciário,não,1722,sim,não,cellular,10,jul,500,1,-1,0,desconhecido,sim
54,técnico,casado,secundário,não,-315,não,sim,cellular,10,jul,2029,1,-1,0,desconhecido,sim
25,engravatado,solteiro,primário,não,2483,não,no,cellular,10,jul,1499,3,-1,0,desconhecido,sim
30,engravatado,casado,secundário,não,0,sim,sim,cellular,10,jul,1399,1,-1,0,desconhecido,sim
26,gerente,solteiro,terciário,não,45,não,no,cellular,10,jul,1187,3,-1,0,desconhecido,sim
31,student,casado,primário,não,46,sim,não,cellular,10,jul,487,1,-1,0,desconhecido,sim
29,engravatado,solteiro,secundário,não,482,não,sim,cellular,10,jul,1097,3,-1,0,desconhecido,sim
49,engravatado,casado,secundário,não,3728,sim,não,cellular,11,jul,1060,2,-1,0,desconhecido,sim
60,aposentado,divorciado,secundário,não,1099,não,no,cellular,11,jul,764,2,-1,0,desconhecido,sim
60,gerente,casado,terciário,não,2222,sim,não,cellular,11,jul,1120,2,-1,0,desconhecido,sim
29,gerente,solteiro,terciário,não,983,sim,não,cellular,11,jul,963,2,-1,0,desconhecido,sim
55,gerente,divorciado,secundário,não,204,sim,não,cellular,11,jul,1973,2,-1,0,desconhecido,sim
44,administrador,casado,secundário,não,1074,sim,não,cellular,11,jul,911,2,-1,0,desconhecido,sim
47,técnico,casado,secundário,não,3466,sim,não,cellular,11,jul,853,2,-1,0,desconhecido,sim
35,administrador,casado,secundário,não,-203,sim,não,cellular,11,jul,1649,2,-1,0,desconhecido,sim
35,empreendedor,casado,secundário,não,2436,não,sim,cellular,14,jul,1397,3,-1,0,desconhecido,sim
38,técnico,casado,secundário,não,976,sim,não,cellular,14,jul,766,3,-1,0,desconhecido,sim
34,empreendedor,casado,terciário,não,146,sim,não,cellular,14,jul,788,2,-1,0,desconhecido,sim
50,técnico,casado,secundário,não,156,não,sim,cellular,14,jul,1130,3,-1,0,desconhecido,sim
43,administrador,casado,terciário,não,189,sim,não,cellular,14,jul,1062,4,-1,0,desconhecido,sim
44,administrador,divorciado,secundário,não,163,sim,não,cellular,14,jul,1669,2,-1,0,desconhecido,sim
51,serviços,divorciado,secundário,não,242,não,sim,cellular,14,jul,1336,4,-1,0,desconhecido,sim
31,técnico,casado,secundário,não,1173,sim,não,cellular,14,jul,444,3,-1,0,desconhecido,sim
39,técnico,casado,terciário,não,0,sim,não,cellular,14,jul,894,7,-1,0,desconhecido,sim
59,gerente,casado,terciário,não,296,não,sim,cellular,15,jul,805,3,-1,0,desconhecido,sim
25,serviços,solteiro,secundário,não,333,não,sim,cellular,15,jul,1056,2,-1,0,desconhecido,sim
58,gerente,casado,terciário,não,3864,sim,não,cellular,15,jul,815,4,-1,0,desconhecido,sim
